plate,numinSet,sample,sampleid,Run,fullnum,ICP.run,WR.run,WR.plate,ICP.plate,ICP.runnum,run.date,SampleWeight,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Se78,Rb85,Sr88,Mo98,Cd111
NA,225,AO-1-656,656,250,1858,6,6,NA,NA,250,05:46:59 Thu 05-May-16,101.6,17.2508810211,652.5977267901,1593.8509446588,107.7938899015,854.0211733089,66.4782326355,28916.0160351945,7037.3294610591,167.0947455026,142.3146008113,0.1760016772,0.3597054397,6.0703618069,12.1595707888,2.371761093,0.369728222,26.059744322,36.2335027794,6.0172128608,0.169858938
NA,199,AO-1-657,657,222,1830,6,6,NA,NA,222,04:01:53 Thu 05-May-16,110,10.3147489363,116.9707882259,1722.9970159592,31.9031472712,944.3938879516,624.4774640655,31561.3616989077,7818.1830205662,76.4471366043,77.9211000106,0.0481777252,0.1595285671,3.9999613778,11.5024970894,0.1590081503,11.6408639478,20.0839152609,45.4635206671,7.6141647178,0.1119361029
NA,203,AO-1-658,658,226,1834,6,6,NA,NA,226,04:16:53 Thu 05-May-16,98.4,10.4750785765,381.0426893478,1565.5039658055,42.0042745313,1173.0730215523,88.0579018954,29710.5979171637,6356.3679062297,84.7841226801,129.4412134141,0.0425386709,0.1570699642,5.2600769814,16.5126457237,0.1462628428,1.1509268928,22.4049620469,36.3005667551,1.8773846639,0.2467153949
NA,208,AO-1-659,659,237,1845,6,6,NA,NA,237,04:58:12 Thu 05-May-16,104.1,10.4345530245,276.6304080382,1593.6807520399,58.2372649047,1054.4566352909,568.7942545222,41892.3309517596,6020.6690574833,102.4719734581,63.1635707876,0.088519474,0.3373707111,7.18063788,11.6640033612,0.1478924958,0.9823352412,30.9728534104,33.3859309567,7.5756125601,0.0821347308
NA,202,AO-1-660,660,225,1833,6,6,NA,NA,225,04:13:08 Thu 05-May-16,180,15.3235379673,1449.8779135273,2217.0510614897,120.3391099388,869.7260546114,742.4160805036,27350.5949720772,8384.2011282248,172.0032181062,69.3145024366,0.1389847556,1.3728350629,7.4466915241,11.3619837819,0.4499832231,2.4274564193,18.6371864153,50.800661787,7.9950459396,0.1357623283
NA,207,AO-1-661,661,238,1846,6,6,NA,NA,238,05:01:56 Thu 05-May-16,132.1,33.7124139819,4434.2386788723,2122.393634175,89.795132341,708.7403347722,1889.9892640727,27212.2206967411,7482.3672036523,156.6091821284,73.6417978188,0.125029448,0.2521068648,12.814514515,20.3733237753,0.5040094843,3.3757152556,12.3280109462,38.962825817,12.7233735904,0.0783718919
NA,201,AO-1-662,662,224,1832,6,6,NA,NA,224,04:09:23 Thu 05-May-16,101.6,12.7915411931,457.4419026372,827.965439985,46.1557550435,440.9374404791,353.7947727484,30387.3651302261,4848.661717863,86.2326600983,66.3843284922,0.0557142452,0.1816512944,7.0282189149,10.8028893837,0.2609618568,5.3169596278,19.8698634438,30.2528301854,7.3750357194,0.2213552769
NA,200,AO-1-663,663,223,1831,6,6,NA,NA,223,04:05:38 Thu 05-May-16,127.7,29.0539585103,224.3382675154,2283.2259456318,50.6382524108,552.1802803007,1791.5924022246,32662.8686612638,9077.9560542312,131.9865099102,132.8413871249,0.0737463247,0.2795458347,13.0762866714,16.6472278121,0.3417395194,9.1705778687,8.2937989023,49.4375366858,21.8396455816,0.0893231925
NA,204,AO-1-664,664,227,1835,6,6,NA,NA,227,04:20:38 Thu 05-May-16,127.6,7.6481897235,314.5015920767,967.6125758105,49.260362729,1000.9819253553,383.6318711502,26671.0415009178,3627.6919507464,92.4780286409,50.2880546835,0.0518558604,0.2515985555,4.4068108739,19.4225593786,0.1210167403,2.1208957929,28.3396277882,19.203609077,2.2608306474,0.0461065507
NA,205,AO-1-665,665,240,1848,6,6,NA,NA,240,05:09:26 Thu 05-May-16,135.6,10.8657981254,257.1630477793,828.431451581,41.3344273878,626.6426356199,64.9386455596,25769.6302168258,1569.0692793752,69.0765499471,40.5832285494,0.0436794363,0.1149048308,2.9773454523,11.6680940429,0.0747769473,0.4928461227,17.2008915887,10.8025276967,1.8301369689,0.041542842
NA,209,AO-1-666,666,236,1844,6,6,NA,NA,236,04:54:27 Thu 05-May-16,139.1,7.719320406,261.8590233317,832.6917986171,40.3484329139,753.2370319509,457.0655302154,21693.1973363433,4549.0672440846,73.361488835,79.1105693028,0.035495143,0.1122984698,3.8950405838,8.6717938669,0.11706249,1.1623860053,11.4135355799,25.2932133176,5.2259937571,0.0596356317
NA,214,AO-1-667,667,230,1838,6,6,NA,NA,230,04:31:53 Thu 05-May-16,185.3,18.2347725313,775.8337654896,1966.6678858859,84.7653384462,533.672039466,1240.9172164415,32467.9693907344,5589.1259873597,143.3943767364,101.1614707066,0.1608646893,0.6057519651,9.7806532812,23.6783571689,0.1216726393,0.7439352666,8.0298248664,32.327032705,11.6156351119,0.1803168298
NA,219,AO-1-668,668,244,1852,6,6,NA,NA,244,05:24:30 Thu 05-May-16,105.6,11.8082073664,494.1724192067,1017.8099706388,46.4174241737,607.1652370946,56.7901239772,34809.7890365289,3720.6373814963,75.9179040576,39.8483264819,0.0596862276,0.1850149928,4.8297460471,9.0634464857,0.1296351033,0.078416151,25.5995985222,26.3542352426,3.2181294011,0.0604741563
NA,224,AO-1-670,670,249,1857,6,6,NA,NA,249,05:43:14 Thu 05-May-16,125.4,11.2987985271,228.8709152164,1324.1968297337,70.107862046,747.488331306,690.6011700477,37831.2533891264,4797.9916139526,134.0803088573,73.1068469719,0.0950142151,0.1997417308,6.7347052221,13.1853930962,0.5139285401,0.3115927826,17.7918874423,30.5540379962,2.6917737418,0.1542198774
NA,211,AO-1-671,671,234,1842,6,6,NA,NA,234,04:46:57 Thu 05-May-16,101.3,8.9513963708,490.8664852583,1151.5277578387,43.9932863911,492.1489324108,623.0491596716,30574.4064635004,5822.6299188171,97.6082082627,87.6937759197,0.0829230785,0.2911588443,10.7387803954,19.7421309758,0.1166810764,1.3228811039,20.3263856685,33.5380225783,4.7662418828,0.1325922241
NA,216,AO-1-672,672,228,1836,6,6,NA,NA,228,04:24:23 Thu 05-May-16,106.5,27.3391160645,790.8869358909,1806.3127178513,104.6043765479,1408.0529144708,217.5842825477,28631.0772394384,5640.2430818626,147.0528938304,148.5104545287,0.1025738556,0.2617656457,8.0071613481,16.0322270723,0.3004682029,1.7772293345,29.0050966951,31.0944757243,4.3991111252,0.2748940728
NA,221,AO-1-673,673,246,1854,6,6,NA,NA,246,05:32:00 Thu 05-May-16,110.6,68.113023439,3751.5098842439,1763.8726824216,100.1249981262,1451.9704546473,1812.7110707615,32405.3264038527,5621.0497908528,162.4243557541,103.4733459363,0.1341361681,0.3847373544,8.4782818862,20.1884956347,0.9910705942,0.446884949,23.0864737495,29.5647858759,7.0046599187,0.1546228037
NA,226,AO-1-674,674,252,1860,6,6,NA,NA,252,05:54:34 Thu 05-May-16,113.2,9.2310927868,456.5368510093,2324.3326971908,61.3476241762,1236.5984875904,184.8601528974,34316.5562940605,4889.6906361378,98.0260122072,77.0453583655,0.0701300013,0.1792022375,5.4395349594,15.5149963515,2.8192222454,0.4771751936,25.543770553,26.8952229236,4.2547021012,0.0898039167
NA,235,AO-1-675,675,260,1868,6,6,NA,NA,260,06:24:33 Thu 05-May-16,116.8,11.4829418694,275.4120002632,758.4670626703,55.8037545211,564.3906935462,28.8601839485,20869.3130835988,2675.2031659841,85.0950851833,58.518624073,0.0503845135,0.1958611674,3.4994074029,8.1060258215,0.1694375397,12.5319273686,20.0306197921,13.4043657095,2.4451828564,0.0411872116
NA,230,AO-1-676,676,266,1874,6,6,NA,NA,266,06:47:07 Thu 05-May-16,105.3,18.8720374292,400.8686265256,993.0766989644,52.3468163246,918.7836997015,515.1394956159,18400.3604528419,5399.4757937284,100.906098895,63.0704454515,0.0922558362,0.2040107876,5.5514006897,11.9483095224,0.2243326904,2.940946735,11.5010712981,21.6088959202,4.4858093051,0.0527714635
NA,213,AO-1-677,677,232,1840,6,6,NA,NA,232,04:39:27 Thu 05-May-16,114.2,11.4086664643,378.2363862627,1320.8019635527,51.9532344716,713.8064422383,694.9807449476,25249.3923194195,5800.7911139307,106.6968305142,72.3211889144,0.076704535,0.4482630183,6.3229440687,20.4878080928,0.2010318802,1.5341562064,16.6304706245,32.7904553171,11.0766847161,0.18792695
NA,218,AO-1-678,678,243,1851,6,6,NA,NA,243,05:20:45 Thu 05-May-16,103.5,44.235214378,2186.2728095778,1172.2931664519,55.5287552676,708.6409891229,527.4749336638,26530.3830896155,5136.9497104806,103.9765118392,65.0704681006,0.1331518569,0.305889268,5.8854076153,14.5904315562,0.6728889573,0.2351478813,13.8597967484,26.6619819176,3.0502558165,0.0764354372
NA,223,AO-1-679,679,248,1856,6,6,NA,NA,248,05:39:29 Thu 05-May-16,106.1,15.4720628528,673.6142201733,1080.9451402095,102.2763149007,657.1874955241,648.3130916458,21666.7477445326,6031.8619568727,183.6366332353,70.9383049817,0.1056548135,0.2711534603,10.2932607115,17.4957998077,0.7117104788,1.0063207119,26.583916833,26.4345369927,3.7375136217,0.0802001794
NA,228,AO-1-680,680,254,1862,6,6,NA,NA,254,06:02:04 Thu 05-May-16,107.2,7.3429839858,338.325370012,824.6549444142,19.6521039522,348.5110655561,79.5160806434,26988.3934415934,3079.0668907329,50.7700083741,39.2014023597,0.0661066236,0.1058431188,5.252513628,7.6446225478,0.4611671462,0.5093373047,20.198666761,20.10004821,4.4118603818,0.4835783908
NA,245,AO-1-681,681,273,1881,6,6,NA,NA,273,07:13:25 Thu 05-May-16,141.3,23.1926647769,45.8911045898,2188.3044837965,40.2539549978,1066.3860209447,932.0189469523,27390.0087224797,5697.1315617029,99.2449531307,46.2133477391,0.0522919557,0.1710545478,7.5043594319,10.7513200962,0.2380656703,0.2050123782,16.0741429418,31.6267110476,8.7705652953,0.0745268358
NA,240,AO-1-682,682,255,1863,6,6,NA,NA,255,06:05:49 Thu 05-May-16,108.8,7.4130773759,198.0241725187,1543.6363655285,45.3954932767,945.4267443812,711.5349343798,30380.1855813583,5905.5042573455,92.9555258155,78.0992001437,0.0551088773,0.1587696176,5.1299839938,13.3496429262,0.8391346336,0.9915655828,16.8311828377,32.2367759527,6.9771008692,0.1637165158
NA,246,AO-1-683,683,274,1882,6,6,NA,NA,274,07:17:10 Thu 05-May-16,105.1,8.4988604648,138.1046300954,829.251345271,22.9978069936,1248.5572221371,270.1188852204,22606.4864470393,2234.2847729803,57.0201248422,45.7060443115,0.0380206124,0.1604856577,4.6884192259,22.7516938688,0.069213291,1.0268727295,18.2112243592,10.5918099259,1.2557140608,0.0602301439
NA,242,AO-1-684,684,269,1877,6,6,NA,NA,269,06:58:21 Thu 05-May-16,109.3,83.6904844166,23553.7117474762,2282.8876754802,218.1708992477,663.1387745553,3320.3299698773,21984.6816701216,6634.4266649176,341.5981441748,156.0381428923,0.2318198549,0.5174255539,14.5865092607,30.6376074134,2.1899551128,2.5684130416,22.1701638632,28.4526103899,15.6616091167,0.5037141686
NA,237,AO-1-685,685,258,1866,6,6,NA,NA,258,06:17:03 Thu 05-May-16,103.3,10.3367697324,301.6686956908,1878.1432239608,46.8638176946,454.3752813735,537.5302914019,38224.7921898428,7230.2484277115,106.1053269829,113.135185468,0.0763541189,0.2507377354,7.3501111226,16.9246247968,0.4637296469,3.8944115304,28.9413800323,40.1695563318,10.6068808555,0.2552562692
NA,232,AO-1-686,686,264,1872,6,6,NA,NA,264,06:39:37 Thu 05-May-16,100.4,13.5889633588,414.8273537223,1940.0293098337,53.5836688682,812.9783291481,383.6406089193,25379.9944449003,8907.3136123576,93.1224775169,147.2947140799,0.1030377211,0.1727608127,6.1638635621,14.7710465276,0.2678288678,5.8204163857,14.949414277,55.4425107506,9.7594873799,0.0742427495
NA,243,AO-1-688,688,270,1878,6,6,NA,NA,270,07:02:06 Thu 05-May-16,123.8,8.7253460386,240.5823911854,1232.2038262096,55.6283878015,1087.3335306129,669.6532444511,33295.9809376812,4058.4116919459,97.1246144942,53.4433992263,0.0510637899,0.1847075961,4.4369974191,15.0110195007,0.0743933973,1.1723118666,18.6351038666,24.1667847411,3.6857159894,0.111923338
NA,233,AO-1-690,690,263,1871,6,6,NA,NA,263,06:35:52 Thu 05-May-16,101.2,17.9043416869,225.7452575742,1264.7092404161,35.3554840702,980.3077730701,315.209450449,20155.7459476395,4655.8135438964,80.6069613494,28.8278358765,0.0485261908,0.1636725638,5.0607462259,19.1929842713,0.2028061006,41.6204184647,16.1299127689,23.570471813,4.1897144204,0.1382662472
NA,238,AO-1-691,691,257,1865,6,6,NA,NA,257,06:13:18 Thu 05-May-16,113.9,11.1735151479,260.8518503264,1007.3962185477,38.4777400234,1044.7492111544,568.9389133081,28642.0460604031,3676.277140191,83.3612305876,46.9772191172,0.0521162771,0.1772105577,6.5283227655,30.3373574679,0.4028696191,1.0568099373,36.5924982837,20.167675885,4.6025120614,0.0394627589
NA,250,AO-1-692,692,278,1886,6,6,NA,NA,278,07:32:09 Thu 05-May-16,110.9,12.3104688401,190.7834792265,1165.8196741013,60.4950253199,1369.9071310162,828.6862125297,24952.0404019733,3207.1787215956,124.2008511739,71.3561901162,0.419774516,0.3235925342,5.9471980809,18.2722064381,0.1021346457,9.5503804414,18.1053948309,14.4704678759,3.9567508951,0.0574994517
NA,260,AO-1-693,693,286,1894,6,6,NA,NA,286,08:02:12 Thu 05-May-16,109.3,11.6888211555,186.9256499932,1171.2625346417,68.1079802069,582.1944027242,508.7221946752,32452.5164276416,4103.867847686,133.0227704268,49.4737894648,0.0790974043,0.262133798,7.8204513746,14.928467891,0.0805442962,3.0585744916,20.6165910177,20.7936021254,11.3099258597,0.2580102871
NA,255,AO-1-694,694,292,1900,6,6,NA,NA,292,08:24:47 Thu 05-May-16,123.4,10.2592531382,136.2386180735,838.495673228,45.1912818905,999.5202730494,578.7474761567,23377.6438136497,2199.8486287896,85.6060548553,52.9400315957,0.0467878088,0.1373787446,4.1976049528,9.5039404669,0.0744147426,1.2897391009,16.0034703871,16.8330034038,3.1276031605,0.0506614628
NA,265,AO-1-695,695,295,1903,6,6,NA,NA,295,08:36:01 Thu 05-May-16,121.6,11.6575472056,407.5812005841,1032.9535386568,63.5457273488,1096.1242105531,237.8991296492,30379.6942476334,2786.736507956,126.3935100386,57.2209923694,0.0764517793,0.3299532766,4.8080362166,15.7770874851,0.0925526528,1.687872182,31.1250011416,16.3749875592,2.5915236259,0.0257624277
NA,253,AO-1-696,696,294,1902,6,6,NA,NA,294,08:32:16 Thu 05-May-16,110,13.2667995075,181.0787303599,1149.0377133952,66.3593915565,1336.441377571,581.2637005019,26633.9223140333,2777.6660448578,127.1898576003,104.3552426147,0.1121782087,0.2099986616,6.1443986774,17.9178631617,0.099109306,2.5620742165,30.6557207632,14.75321827,2.1927676974,0.0489780956
NA,263,AO-1-697,697,283,1891,6,6,NA,NA,283,07:50:58 Thu 05-May-16,104.3,9.2140174541,948.6955367603,2180.48160252,69.15558953,1227.4941217995,552.3487017567,26310.7491947476,5981.980820894,130.1477219785,166.4759009784,0.0999999006,0.2301924738,7.7648088336,15.4124644639,0.2607794884,331.6179086562,23.8224170455,33.2253392089,4.8699017215,0.2001335597
NA,258,AO-1-698,698,288,1896,6,6,NA,NA,288,08:09:42 Thu 05-May-16,189.1,10.7347620206,454.7098718979,3398.166313765,114.3693918277,928.9589805697,875.0532060143,35240.0207085169,8558.4110084819,162.5228358315,77.0573959676,0.0965098825,0.2173873753,6.633042754,13.1499009607,0.2277742886,1.547602821,15.1989196587,55.1455769089,7.6665343774,0.0641367613
NA,268,AO-1-700,700,298,1906,6,6,NA,NA,298,08:47:16 Thu 05-May-16,121.8,8.6435571858,436.9261649086,2155.9471356217,37.0200471595,1233.4513089423,523.9944305842,30546.3367284437,9764.5510874139,71.2803846929,153.0650703859,0.0528573152,0.2179473632,3.9208404308,23.1289541906,0.1266595959,1.006720872,26.5298615181,55.5576547201,3.2099549297,0.1415608418
NA,158,AO-1-702,702,176,1784,6,6,NA,NA,176,01:09:09 Thu 05-May-16,108.6,6.5295449523,264.1531840721,1437.9270479358,87.7354883452,498.2071265707,236.7910982661,20854.6413808523,5471.5963756502,140.5388416737,76.4742681283,0.0811403004,0.2063627678,5.4856195867,8.7928918957,0.1161603882,-12.2230199266,12.720223057,29.4792836781,2.1741728314,0.0468780273
NA,183,AO-1-703,703,212,1820,6,6,NA,NA,212,03:24:18 Thu 05-May-16,122.8,29.9920338367,547.1678799193,726.9317029473,34.4114479108,1179.4496961235,674.2386894936,24941.8505634994,2835.3404331155,77.5315960468,75.7524729295,0.0950959394,0.6804361571,5.7516213256,21.9724028645,0.1570882929,0.2575241185,26.2407679339,18.5869883108,3.228199838,0.2291927652
NA,197,AO-1-705,705,219,1827,6,6,NA,NA,219,03:50:33 Thu 05-May-16,129.5,9.6706764423,797.8876886623,1667.2601891428,71.4998665731,1026.2495746753,578.9611701813,28043.4695145853,4232.1438271738,119.9485069385,114.5315891543,0.0861039515,0.4804685414,6.1051079453,16.1197823878,0.2748408857,9.462028844,29.9213984912,19.6859329817,3.1003914682,0.053969846
NA,151,AO-1-706,706,167,1775,6,6,NA,NA,167,00:35:23 Thu 05-May-16,108.2,14.9950870351,488.3258305872,1775.8878617501,60.2171303172,1260.893443381,941.6518570374,32286.9661192598,7643.5459989108,122.3986834546,79.602970161,0.108436853,0.2646292552,7.2094756584,19.8618307171,0.2785625655,-0.5288920382,22.1974965261,34.9926129731,13.2193636137,0.1718909643
NA,145,AO-1-707,707,174,1782,6,6,NA,NA,174,01:01:39 Thu 05-May-16,128.8,9.5706927364,51.8702917721,961.1202110653,32.0775874613,925.2289043482,588.4026162177,22002.1429282121,3860.2138387089,50.2768477013,78.364915486,0.043241309,0.131485158,3.4934127068,10.9444037712,0.1398059773,-0.5346386905,18.2639768433,24.2881218959,0.9876322197,0.0546265657
NA,157,AO-1-708,708,175,1783,6,6,NA,NA,175,01:05:24 Thu 05-May-16,123.1,10.7628072048,121.5298405506,1180.4941351322,45.4572373993,980.3341464442,550.1939203809,27893.8941631519,5217.8619296484,85.1616611586,155.173441339,0.0778600784,0.1644635507,4.2513720678,9.8870020527,0.33594654,-5.4033806731,20.2409537904,32.8403729272,4.7818831633,0.225714505
NA,148,AO-1-710,710,170,1778,6,6,NA,NA,170,00:46:37 Thu 05-May-16,105.2,10.3297658069,529.5136035315,1531.6648066785,102.883360728,1010.3504496391,208.0889136747,32404.0866211327,5773.9138826448,155.48314121,50.5941204927,0.094246794,0.210954978,5.361947685,14.5233308378,0.2018984559,-0.4747459512,20.375133721,38.7774307451,6.4006765338,0.1048269393
NA,142,AO-1-711,711,158,1766,6,6,NA,NA,158,00:01:35 Thu 05-May-16,116.9,8.6873888608,1004.4501400659,1061.8729571622,33.8878869201,1132.7899136823,501.0661254517,27453.8353005893,2315.9280548002,70.5412943895,44.2145025771,0.0738469562,0.3147843221,4.4279828004,20.2931340437,0.0993516755,-0.1777429345,23.1885779479,14.7861174187,1.0975303789,0.055867129
NA,153,AO-1-712,712,165,1773,6,6,NA,NA,165,00:27:53 Thu 05-May-16,116.5,9.5327238079,296.982549513,1475.1286709123,79.2679606974,1223.4326581252,541.5528471121,32780.9654180396,8620.8982936961,127.5303054441,146.7502125913,0.1033242333,0.2796623622,6.214214476,11.7538895871,0.1833223353,-0.9420513044,24.0562734681,51.1658586398,5.208757205,0.2750340467
NA,160,AO-1-713,713,178,1786,6,6,NA,NA,178,01:16:39 Thu 05-May-16,110.8,8.8609312503,271.0070801896,948.785622113,56.3032170357,747.8702950038,-2.7786589722,32330.7975252214,3538.107612294,92.2937608203,44.7179072454,0.0829405271,0.2051103952,4.6742135135,42.1761896655,0.0969200875,1.4080131513,18.6466857197,22.2823411647,3.2819702771,0.1564611568
NA,185,AO-1-714,714,209,1817,6,6,NA,NA,209,03:13:01 Thu 05-May-16,109.8,12.3658971558,717.5395540294,1925.9314299422,48.5146794273,731.9379377522,821.1237032055,21237.8234418031,8067.2538871301,103.5702556076,96.6077463356,0.0675858634,0.2346019658,5.6029949188,11.3483274425,0.2334245235,2.229137413,12.6736905155,38.4159587791,9.3278785769,0.0681014506
NA,140,AO-1-715,715,156,1764,6,6,NA,NA,156,23:54:05 Wed 04-May-16,116,8.4583659836,193.4781126834,1539.0120005444,74.8664644981,1026.9715451281,1036.6893820264,31327.5231362843,6244.0596068025,124.8649971405,124.1810008493,0.093506747,0.2109170523,6.8492761062,18.0633289489,0.0782943125,-0.6054595637,26.0085978265,36.3502518587,1.6508792772,0.0533970827
NA,173,AO-1-716,716,196,1804,6,6,NA,NA,196,02:24:14 Thu 05-May-16,125.1,11.9681585591,85.1483942136,1185.1337159276,64.0734707795,615.0163110676,170.5879758461,23472.1836289534,2493.0695961376,103.043378839,69.4621725698,0.0594921907,0.1212698349,3.8564485005,9.3318531123,0.0503359336,3.2646209195,26.3245288219,17.2547109975,2.555061225,0.0635360412
NA,178,AO-1-717,717,190,1798,6,6,NA,NA,190,02:01:40 Thu 05-May-16,116.3,21.3546503266,623.9457220019,2292.0005010263,52.4642677947,1017.3940763131,589.3979701391,42713.0864168579,9652.5944117982,96.5341545738,186.7796525899,0.1054164287,0.2096131548,9.0413359048,12.5800978392,0.31411942,0.1146800786,40.8304809991,56.1831577208,4.2925802325,0.0874484562
NA,191,AO-1-718,718,203,1811,6,6,NA,NA,203,02:50:32 Thu 05-May-16,118.5,10.7985248117,141.0023034917,1158.8420236355,57.4811280809,831.8016995128,996.3831349213,34654.5375925357,5255.2573523218,116.4503570348,102.9419431982,0.0656105974,0.1667946772,6.583124864,10.5604497717,0.0740394781,-0.3843613711,15.2207765375,33.9982548336,9.3970785259,0.2250753949
NA,166,AO-1-719,719,185,1793,6,6,NA,NA,185,01:42:55 Thu 05-May-16,108,7.6386784194,240.7020986842,986.5074875472,57.6201924699,514.1629873543,273.5611657825,24716.8556718976,4546.3091784981,98.2843726395,80.368631308,0.0774416131,0.1615068604,7.7972249794,13.6227865386,0.0812878914,0.6899578315,28.0694155081,26.689854464,5.4121488433,0.2924200709
